url,id,label_it,level
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.3.5,1.1.2.2.3.5,segretario generale comunale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.3.6,1.1.2.2.3.6,segretario generale del consiglio superiore della pubblica amministrazione,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.3.7,1.1.2.2.3.7,segretario generale di amministrazione statale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.3.8,1.1.2.2.3.8,segretario generale provinciale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.1,1.1.2.3.1,"Direttori generali, dipartimentali ed equiparati delle amministrazioni dello Stato, degli enti pubblici non economici ",1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.1.0,1.1.2.3.1.0,Direttori degli uffici scolastici territoriali ed equiparati,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.1.1,1.1.2.3.1.1,direttore dell'ufficio scolastico provinciale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.1.2,1.1.2.3.1.2,direttore dell'ufficio scolastico regionale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.1.3,1.1.2.3.1.3,provveditore agli studi,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.1.4,1.1.2.3.1.4,sovrintendente scolastico regionale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.2,1.1.2.3.2,"Rettori di università, direttori di istituzioni dell’Alta Formazione e di enti di ricerca",1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.2.0,1.1.2.3.2.0,Sovrintendenti al patrimonio culturale nazionale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.2.1,1.1.2.3.2.1,sovrintendente archivio centrale di stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.2.2,1.1.2.3.2.2,sovrintendente beni archeologici,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.2.3,1.1.2.3.2.3,sovrintendente beni architettonici e paesaggistici,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.2.4,1.1.2.3.2.4,sovrintendente beni artistici,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.2.5,1.1.2.3.2.5,sovrintendente beni storici,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.3,1.1.2.3.3,Direttori generali ed equiparati nella sanità,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.4,1.1.2.3.4,"Direttori generali ed equiparati nelle regioni, nelle province autonome e negli enti locali",1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.3.5,1.1.2.3.5,Sovrintendenti al patrimonio culturale nazionale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1,1.1.2.4.1,Dirigenti amministrativi,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.0,1.1.2.4.1.0,"Direttori generali, dipartimentali ed equiparati delle amministrazioni dello Stato, degli enti pubblici non economici e degli enti locali",1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.1,1.1.2.4.1.1,direttore centrale amministrativo di ente locale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.10,1.1.2.4.1.10,direttore generale amministrativo nelle amministrazioni dello stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.11,1.1.2.4.1.11,direttore generale di ministero,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.12,1.1.2.4.1.12,direttore generale nelle amministrazioni dello stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.13,1.1.2.4.1.13,direttore generale tecnico di amministrazione pubblica,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.14,1.1.2.4.1.14,direttore generale tecnico nelle amministrazioni dello stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.15,1.1.2.4.1.15,direttore tecnico di azienda di stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.16,1.1.2.4.1.16,dirigente generale nell'amministrazione pubblica,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.17,1.1.2.4.1.17,dirigente superiore nell'amministrazione pubblica,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.18,1.1.2.4.1.18,ispettore generale capo,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.19,1.1.2.4.1.19,ispettore generale superiore,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.2,1.1.2.4.1.2,direttore centrale amministrativo nelle amministrazioni dello stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.3,1.1.2.4.1.3,direttore centrale di amministrazione pubblica,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.4,1.1.2.4.1.4,direttore centrale tecnico nelle amministrazioni dello stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.5,1.1.2.4.1.5,direttore di dipartimento nelle amministrazioni dello stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.6,1.1.2.4.1.6,direttore di divisione di amministrazione pubblica,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.7,1.1.2.4.1.7,direttore di divisione nelle amministrazioni dello stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.8,1.1.2.4.1.8,direttore di reparto nelle amministrazioni dello stato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.1.9,1.1.2.4.1.9,direttore generale amministrativo di ente pubblico,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.2,1.1.2.4.2,Dirigenti tecnici e professionali,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.2.0,1.1.2.4.2.0,"Rettori di università, direttori di istituzioni dell’Alta Formazione e di enti di ricerca",1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.2.1,1.1.2.4.2.1,direttore centrale di ente di ricerca,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.2.2,1.1.2.4.2.2,direttore di accademia di belle arti,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.2.3,1.1.2.4.2.3,direttore generale di ente di ricerca,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.2.4,1.1.2.4.2.4,rettore di università,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3,1.1.2.4.3,Dirigenti nella sanità,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.0,1.1.2.4.3.0,Direttori generali ed equiparati nella sanità,1
